Quantity,UnitPrice,total_amount
120,1.25,150.0
6,8.95,53.699999999999996
1,4.95,4.95
1,3.81,3.81
6,5.95,35.7
2,7.95,15.9
12,0.85,10.2
6,1.84,11.040000000000001
24,4.25,102.0
1,2.51,2.51
3,4.21,12.629999999999999
1,0.55,0.55
2,8.5,17.0
6,0.85,5.1
12,1.95,23.4
6,2.55,15.299999999999999
2,1.66,3.32
1,1.66,1.66
1,5.06,5.06
3,0.85,2.55
1,2.51,2.51
12,2.55,30.599999999999998
1,3.75,3.75
2,2.95,5.9
16,10.95,175.2
3,5.91,17.73
1,5.95,5.95
3,0.85,2.55
5,1.25,6.25
2,13.57,27.14
24,0.29,6.959999999999999
78,6.77,528.06
10,1.65,16.5
1,2.51,2.51
2,1.66,3.32
1,4.21,4.21
1,4.21,4.21
4,6.75,27.0
1,12.72,12.72
18,2.55,45.9
8,8.5,68.0
1,7.95,7.95
1,2.1,2.1
8,0.85,6.8
3,3.75,11.25
1,0.65,0.65
1,5.06,5.06
2,5.91,11.82
6,4.25,25.5
3,5.95,17.85
4,4.25,17.0
1,6.75,6.75
1,1.66,1.66
6,2.55,15.299999999999999
1,2.51,2.51
24,0.85,20.4
3,5.95,17.85
12,0.42,5.04
3,4.95,14.850000000000001
1,11.02,11.02
6,0.85,5.1
1,8.47,8.47
3,2.1,6.300000000000001
1,6.77,6.77
1,4.21,4.21
24,0.19,4.5600000000000005
20,0.42,8.4
18,4.25,76.5
21,5.06,106.25999999999999
1,5.91,5.91
4,2.55,10.2
2,2.1,4.2
1,1.25,1.25
1,14.43,14.43
-1,0.85,-0.85
48,0.42,20.16
1,8.47,8.47
2,7.62,15.24
8,1.95,15.6
4,9.95,39.8
2,6.75,13.5
4,7.95,31.8
2,1.28,2.56
6,2.55,15.299999999999999
12,0.85,10.2
24,1.95,46.8
4,1.66,6.64
1,0.43,0.43
1,0.85,0.85
1,4.25,4.25
4,3.36,13.44
1,0.85,0.85
3,1.95,5.85
2,0.65,1.3
8,1.25,10.0
6,4.25,25.5
25,0.42,10.5
12,0.42,5.04
1,6.35,6.35
6,2.95,17.700000000000003
240,4.25,1020.0
10,2.95,29.5
3,1.66,4.9799999999999995
2,2.1,4.2
3,0.85,2.55
3,1.25,3.75
12,0.85,10.2
1,7.62,7.62
6,2.55,15.299999999999999
1,5.06,5.06
2,3.36,6.72
3,2.1,6.300000000000001
7,7.62,53.34
2,1.66,3.32
1,887.52,887.52
1,1.66,1.66
2,7.62,15.24
1,4.25,4.25
3,0.85,2.55
1,3.36,3.36
8,1.95,15.6
1,2.51,2.51
32,0.65,20.8
31,12.72,394.32
8,1.69,13.52
1,1.66,1.66
1,1.66,1.66
1,1.66,1.66
12,0.42,5.04
2,8.5,17.0
12,10.95,131.39999999999998
10,1.95,19.5
1,0.85,0.85
1,2.1,2.1
12,1.25,15.0
36,1.06,38.160000000000004
2,8.5,17.0
1,3.75,3.75
1,5.91,5.91
1,4.21,4.21
19,0.85,16.15
6,8.5,51.0
1,0.84,0.84
1,5.91,5.91
1,1.25,1.25
1,9.95,9.95
1,2.51,2.51
12,1.25,15.0
1,1.66,1.66
1,2.1,2.1
2,8.5,17.0
1,1.28,1.28
1,4.21,4.21
5,2.1,10.5
1,5.91,5.91
1,2.51,2.51
-4,1.25,-5.0
1,8.47,8.47
2,3.36,6.72
1,11.87,11.87
6,1.06,6.36
6,2.95,17.700000000000003
1,1.28,1.28
2,5.91,11.82
1,11.02,11.02
12,5.95,71.4
1,5.95,5.95
12,1.95,23.4
24,0.42,10.08
1,863.74,863.74
8,3.75,30.0
9,2.1,18.900000000000002
2,7.62,15.24
-24,0.55,-13.200000000000001
1,4.21,4.21
1,1.66,1.66
96,1.25,120.0
2,7.95,15.9
48,3.75,180.0
1,5.91,5.91
1,8.47,8.47
10,6.75,67.5
2,7.95,15.9
12,3.25,39.0
19,4.21,79.99
4,5.06,20.24
9,0.43,3.87
6,2.1,12.600000000000001
1,2.1,2.1
2,5.06,10.12
2,1.65,3.3
8,4.25,34.0
6,9.95,59.699999999999996
1,3.36,3.36
10,1.95,19.5
12,1.25,15.0
1,3.75,3.75
10,1.25,12.5
2,1.95,3.9
1,2.95,2.95
1,3.36,3.36
3,18.0,54.0
-12,10.95,-131.39999999999998
1,4.21,4.21
1,5.49,5.49
24,1.25,30.0
6,2.95,17.700000000000003
1,9.95,9.95
6,4.25,25.5
12,1.95,23.4
6,2.95,17.700000000000003
1,2.13,2.13
1,1.25,1.25
12,2.1,25.200000000000003
4,3.75,15.0
1,1.65,1.65
2,4.21,8.42
24,0.85,20.4
2,1.66,3.32
1,4.21,4.21
2,2.95,5.9
6,2.95,17.700000000000003
1,8.47,8.47
12,0.42,5.04
4,5.95,23.8
24,10.95,262.79999999999995
5,4.65,23.25
1,4.25,4.25
19,2.1,39.9
-1,14.95,-14.95
2,1.28,2.56
24,0.85,20.4
3,5.06,15.18
300,0.85,255.0
6,2.95,17.700000000000003
12,2.95,35.400000000000006
1,5.91,5.91
1,4.95,4.95
4,7.95,31.8
1,2.95,2.95
36,0.85,30.599999999999998
6,2.1,12.600000000000001
2,2.51,5.02
12,1.45,17.4
7,5.95,41.65
1,3.75,3.75
48,0.55,26.400000000000002
2,1.66,3.32
1,1.65,1.65
24,0.42,10.08
1,7.62,7.62
2,2.1,4.2
1,9.95,9.95
1,0.85,0.85
12,1.95,23.4
9,5.91,53.19
25,0.42,10.5
1,7.95,7.95
1,9.95,9.95
10,0.85,8.5
1,3.75,3.75
12,0.42,5.04
12,1.65,19.799999999999997
1,4.95,4.95
2,16.95,33.9
2,0.43,0.86
1,7.95,7.95
3,0.85,2.55
2,7.62,15.24
2,3.75,7.5
18,1.45,26.099999999999998
3,5.91,17.73
2,2.95,5.9
6,1.85,11.100000000000001
10,0.85,8.5
15,2.1,31.5
1,0.0,0.0
12,2.55,30.599999999999998
1,3.36,3.36
6,0.81,4.86
3,3.75,11.25
2,2.1,4.2
4,1.25,5.0
1,4.21,4.21
3,4.95,14.850000000000001
1,16.98,16.98
1,6.95,6.95
3,1.25,3.75
2,1.65,3.3
2,8.47,16.94
1,3.36,3.36
1,14.43,14.43
3,1.25,3.75
36,0.42,15.12
40,1.45,58.0
1,7.62,7.62
3,4.25,12.75
12,1.25,15.0
1,0.0,0.0
25,0.42,10.5
48,0.85,40.8
1,3.25,3.25
6,1.65,9.899999999999999
6,1.25,7.5
6,2.95,17.700000000000003
1,1.28,1.28
5,1.66,8.299999999999999
1,7.95,7.95
12,0.85,10.2
1,4.24,4.24
12,2.1,25.200000000000003
3,3.75,11.25
12,1.65,19.799999999999997
12,0.85,10.2
12,1.25,15.0
5,2.1,10.5
1,4.95,4.95
20,1.95,39.0
72,0.72,51.839999999999996
1,2.95,2.95
2,0.95,1.9
1,7.62,7.62
4,0.85,3.4
-1,2.95,-2.95
12,1.25,15.0
7,2.51,17.57
24,1.65,39.599999999999994
4,2.51,10.04
24,1.25,30.0
1,1.95,1.95
1,2.51,2.51
1,3.36,3.36
1,2.51,2.51
4,4.21,16.84
16,9.95,159.2
1,1.65,1.65
12,1.95,23.4
-2,0.65,-1.3
24,0.85,20.4
1,1.66,1.66
6,1.65,9.899999999999999
2,8.5,17.0
2,0.85,1.7
6,3.95,23.700000000000003
1,7.95,7.95
1,2.51,2.51
1,11.02,11.02
12,0.42,5.04
1,8.47,8.47
6,5.95,35.7
6,2.25,13.5
3,0.85,2.55
1,5.95,5.95
6,0.85,5.1
48,1.45,69.6
12,0.42,5.04
12,1.65,19.799999999999997
144,1.06,152.64000000000001
1,0.81,0.81
1,4.21,4.21
12,0.29,3.4799999999999995
1,2.51,2.51
2,0.85,1.7
1,3.75,3.75
12,3.95,47.400000000000006
6,4.25,25.5
4,2.95,11.8
3,0.43,1.29
2,8.47,16.94
48,0.85,40.8
6,2.55,15.299999999999999
2,0.85,1.7
4,5.95,23.8
2,8.47,16.94
6,2.95,17.700000000000003
1,4.24,4.24
5,2.51,12.549999999999999
6,2.95,17.700000000000003
1,12.72,12.72
1,2.51,2.51
1,1.25,1.25
20,2.95,59.0
4,8.47,33.88
1,3.36,3.36
12,1.65,19.799999999999997
10,1.65,16.5
12,1.65,19.799999999999997
3,0.85,2.55
1,9.95,9.95
-192,2.1,-403.20000000000005
-1,12.75,-12.75
12,0.42,5.04
2,0.0,0.0
1,16.95,16.95
-4,4.25,-17.0
1,7.95,7.95
2,3.36,6.72
1,8.47,8.47
4,3.75,15.0
12,1.65,19.799999999999997
3,1.66,4.9799999999999995
12,0.42,5.04
12,0.85,10.2
10,6.75,67.5
1,9.95,9.95
2,3.75,7.5
24,0.5,12.0
4,1.66,6.64
1,1.95,1.95
1,1.65,1.65
6,2.55,15.299999999999999
5,0.16,0.8
1,0.85,0.85
3,0.85,2.55
1,1.95,1.95
1,3.36,3.36
3,0.29,0.8699999999999999
6,2.55,15.299999999999999
6,1.25,7.5
8,2.75,22.0
2,1.66,3.32
4,1.25,5.0
2,1.65,3.3
2,2.1,4.2
1,2.54,2.54
8,3.39,27.12
24,2.95,70.80000000000001
1,2.51,2.51
1,2.51,2.51
12,2.95,35.400000000000006
1,1.66,1.66
6,2.95,17.700000000000003
1,1.25,1.25
1,5.95,5.95
1,0.85,0.85
25,0.42,10.5
1,1.95,1.95
24,0.65,15.600000000000001
12,3.75,45.0
2,0.85,1.7
24,2.55,61.199999999999996
1,2.95,2.95
1,2.51,2.51
1,1.66,1.66
6,1.95,11.7
1,1.65,1.65
1,1.95,1.95
4,4.21,16.84
1,3.75,3.75
3,2.95,8.850000000000001
12,1.25,15.0
3,1.65,4.949999999999999
12,2.1,25.200000000000003
4,2.55,10.2
200,0.34,68.0
2,4.21,8.42
3,0.42,1.26
1,7.62,7.62
72,0.42,30.24
1,4.25,4.25
100,1.45,145.0
2,9.95,19.9
4,1.25,5.0
1,2.95,2.95
1,2.95,2.95
8,9.32,74.56
4,5.91,23.64
20,1.65,33.0
2,7.95,15.9
1,1.66,1.66
3,1.66,4.9799999999999995
4,2.95,11.8
4,5.91,23.64
10,1.95,19.5
1,5.91,5.91
4,1.45,5.8
6,5.06,30.36
1,1.66,1.66
-1,1126.0,-1126.0
12,2.1,25.200000000000003
2,12.75,25.5
10,1.95,19.5
2,1.66,3.32
172,2.51,431.71999999999997
6,1.25,7.5
1,6.95,6.95
12,2.95,35.400000000000006
3,3.75,11.25
16,10.95,175.2
8,1.69,13.52
-15,1.69,-25.349999999999998
2,12.75,25.5
2,2.51,5.02
1,5.91,5.91
1,0.42,0.42
-80,0.42,-33.6
2,1.25,2.5
8,0.65,5.2
1,1.65,1.65
2,4.21,8.42
6,2.95,17.700000000000003
2,2.51,5.02
24,2.95,70.80000000000001
12,1.69,20.28
1,4.25,4.25
12,1.45,17.4
1,1.66,1.66
2,1.25,2.5
12,1.69,20.28
4,7.62,30.48
12,1.49,17.88
3,1.66,4.9799999999999995
1,0.85,0.85
10,1.95,19.5
12,1.65,19.799999999999997
2,2.55,5.1
120,1.06,127.2
110,0.0,0.0
25,0.42,10.5
12,0.85,10.2
7,1.65,11.549999999999999
4,4.25,17.0
7,8.47,59.290000000000006
1,5.95,5.95
36,0.42,15.12
3,3.36,10.08
6,2.95,17.700000000000003
4,0.55,2.2
2,1.95,3.9
12,1.25,15.0
10,1.65,16.5
2,1.65,3.3
6,7.95,47.7
1,14.95,14.95
1,8.5,8.5
4,1.95,7.8
2,9.95,19.9
1,5.95,5.95
1,3.75,3.75
16,0.85,13.6
2,1.66,3.32
2,5.95,11.9
60,1.69,101.39999999999999
1,0.85,0.85
5,1.65,8.25
12,0.85,10.2
6,2.51,15.059999999999999
1,4.21,4.21
100,1.65,165.0
144,1.25,180.0
1,3.75,3.75
12,1.95,23.4
4,2.95,11.8
1,8.47,8.47
2,1.28,2.56
1,10.17,10.17
8,3.95,31.6
1,0.43,0.43
1,0.43,0.43
-1,16888.02,-16888.02
24,0.55,13.200000000000001
1,2.51,2.51
2,12.75,25.5
6,2.95,17.700000000000003
1,1.66,1.66
8,3.75,30.0
1,0.85,0.85
1,8.47,8.47
2,9.32,18.64
2,11.02,22.04
18,0.85,15.299999999999999
6,1.45,8.7
32,0.65,20.8
-50,6.75,-337.5
1,3.36,3.36
3,4.95,14.850000000000001
1,7.95,7.95
3,0.0,0.0
12,1.25,15.0
6,0.65,3.9000000000000004
1,2.13,2.13
3,2.1,6.300000000000001
1,3.75,3.75
1,4.21,4.21
1,14.43,14.43
2,8.47,16.94
24,0.85,20.4
72,1.45,104.39999999999999
1,0.42,0.42
1,0.85,0.85
1,6.75,6.75
1,1.25,1.25
7,0.42,2.94
2,2.51,5.02
4,3.75,15.0
3,11.02,33.06
144,0.21,30.24
3,4.95,14.850000000000001
12,0.85,10.2
1,16.13,16.13
1,0.85,0.85
2,2.95,5.9
10,0.85,8.5
5,4.21,21.05
7,1.65,11.549999999999999
12,0.65,7.800000000000001
1,2.95,2.95
1,2.51,2.51
12,2.1,25.200000000000003
6,4.95,29.700000000000003
1,8.5,8.5
3,4.95,14.850000000000001
1,3.36,3.36
2,5.91,11.82
6,3.75,22.5
2,1.95,3.9
3,4.95,14.850000000000001
48,1.25,60.0
1,1.25,1.25
2,13.57,27.14
2,1.28,2.56
2,8.5,17.0
8,2.95,23.6
1,2.95,2.95
12,0.42,5.04
1,2.55,2.55
1,4.95,4.95
20,0.85,17.0
1,8.5,8.5
1,11.02,11.02
-1,9.95,-9.95
1,5.91,5.91
2,3.75,7.5
6,2.55,15.299999999999999
1,3.75,3.75
1,4.21,4.21
1,0.95,0.95
160,1.06,169.60000000000002
1,4.95,4.95
1,1.25,1.25
1,0.85,0.85
1,1.25,1.25
1,12.75,12.75
2,7.95,15.9
4,1.66,6.64
3,3.36,10.08
1,0.85,0.85
3,2.1,6.300000000000001
6,0.85,5.1
120,0.42,50.4
14,0.19,2.66
6,2.55,15.299999999999999
12,1.95,23.4
24,1.25,30.0
2,2.13,4.26
1,2.51,2.51
1,34.0,34.0
-12,1.25,-15.0
12,1.95,23.4
1,4.21,4.21
2,2.51,5.02
1,4.25,4.25
4,2.51,10.04
6,0.65,3.9000000000000004
1,1.25,1.25
24,2.1,50.400000000000006
12,1.95,23.4
2,9.95,19.9
3,7.95,23.85
2,10.75,21.5
1,0.85,0.85
2,4.21,8.42
5,1.66,8.299999999999999
6,2.55,15.299999999999999
3,3.36,10.08
1,1.65,1.65
3,1.66,4.9799999999999995
4,1.65,6.6
1,5.91,5.91
1,5.95,5.95
2,9.95,19.9
12,0.85,10.2
8,3.36,26.88
1,4.21,4.21
4,1.25,5.0
6,2.95,17.700000000000003
2,5.95,11.9
3,2.51,7.529999999999999
4,3.36,13.44
12,0.29,3.4799999999999995
12,0.85,10.2
8,4.25,34.0
1,4.21,4.21
2,1.65,3.3
1,2.51,2.51
12,1.45,17.4
1,1.25,1.25
24,1.65,39.599999999999994
1,1.45,1.45
2,1.65,3.3
2,2.51,5.02
8,3.75,30.0
1,13.57,13.57
2,2.95,5.9
2,2.95,5.9
6,1.65,9.899999999999999
3,1.65,4.949999999999999
4,7.65,30.6
24,0.85,20.4
1,1.25,1.25
2,3.95,7.9
5,0.55,2.75
4,2.1,8.4
5,0.85,4.25
1,4.95,4.95
12,1.25,15.0
1,0.85,0.85
6,0.85,5.1
6,1.25,7.5
12,1.25,15.0
12,0.29,3.4799999999999995
1,11.02,11.02
6,2.55,15.299999999999999
2,2.51,5.02
1,5.06,5.06
1,10.17,10.17
6,3.39,20.34
2,1.65,3.3
24,1.25,30.0
3,2.95,8.850000000000001
2,1.66,3.32
4,3.75,15.0
1,2.51,2.51
2,8.47,16.94
9,1.25,11.25
1,0.84,0.84
4,3.36,13.44
24,0.85,20.4
24,0.42,10.08
24,0.42,10.08
1,2.95,2.95
12,1.25,15.0
1,12.75,12.75
2,2.51,5.02
6,2.55,15.299999999999999
1,3.36,3.36
96,0.65,62.400000000000006
14,2.95,41.300000000000004
2,3.36,6.72
1,9.95,9.95
5,2.1,10.5
1,5.91,5.91
6,2.95,17.700000000000003
6,2.1,12.600000000000001
3,7.62,22.86
6,1.25,7.5
1,4.21,4.21
3,3.36,10.08
1,2.51,2.51
1,2.95,2.95
1,4.21,4.21
24,1.25,30.0
9,4.95,44.550000000000004
8,1.65,13.2
36,1.25,45.0
2,1.65,3.3
4,0.85,3.4
12,1.65,19.799999999999997
10,0.85,8.5
2,16.98,33.96
2,4.25,8.5
4,8.47,33.88
12,2.1,25.200000000000003
24,1.25,30.0
1,4.21,4.21
1,4.65,4.65
2,3.36,6.72
6,2.55,15.299999999999999
12,1.69,20.28
10,0.85,8.5
2,5.95,11.9
2,9.95,19.9
2,4.95,9.9
3,12.75,38.25
1,2.51,2.51
1,2.51,2.51
1,16.98,16.98
1,5.06,5.06
1,1.25,1.25
1,4.21,4.21
1,2.1,2.1
3,1.66,4.9799999999999995
4,2.51,10.04
1,8.47,8.47
8,1.65,13.2
1,2.51,2.51
6,2.95,17.700000000000003
30,0.85,25.5
1,4.21,4.21
1,3.36,3.36
2,4.21,8.42
1,0.84,0.84
1,9.95,9.95
4,4.65,18.6
2,3.75,7.5
3,5.91,17.73
2,2.1,4.2
1,5.09,5.09
7,4.21,29.47
-1,42.5,-42.5
1,8.47,8.47
4,3.75,15.0
2,12.75,25.5
36,1.65,59.4
16,1.69,27.04
1,2.1,2.1
-30,0.72,-21.599999999999998
1,2.1,2.1
12,1.25,15.0
1,5.91,5.91
6,5.95,35.7
60,2.1,126.0
6,2.1,12.600000000000001
2,8.5,17.0
12,1.25,15.0
10,0.85,8.5
3,3.36,10.08
12,1.25,15.0
2,0.85,1.7
4,3.75,15.0
24,1.45,34.8
12,1.49,17.88
12,1.95,23.4
120,0.42,50.4
1,0.55,0.55
4,9.95,39.8
1,1.95,1.95
24,0.85,20.4
2,8.47,16.94
1,5.91,5.91
1,0.65,0.65
24,2.95,70.80000000000001
1,0.85,0.85
3,2.51,7.529999999999999
1,34.0,34.0
1,21.23,21.23
1,16.98,16.98
1,7.62,7.62
6,4.65,27.900000000000002
1,16.98,16.98
24,2.1,50.400000000000006
1,4.21,4.21
36,0.42,15.12
6,3.36,20.16
2,3.36,6.72
1,5.91,5.91
12,1.25,15.0
3,1.66,4.9799999999999995
15,0.85,12.75
1,1.66,1.66
6,7.95,47.7
2,0.84,1.68
24,1.45,34.8
1,3.36,3.36
2,2.51,5.02
2,1.66,3.32
24,0.42,10.08
1,2.51,2.51
6,2.95,17.700000000000003
2,2.1,4.2
2,8.47,16.94
4,7.95,31.8
12,1.95,23.4
1,11.02,11.02
4,3.75,15.0
1,1.66,1.66
3,5.06,15.18
3,0.85,2.55
1,1.95,1.95
4,1.25,5.0
12,0.42,5.04
1,1.95,1.95
2,1.25,2.5
1,12.75,12.75
6,2.95,17.700000000000003
8,1.45,11.6
1,5.91,5.91
3,4.95,14.850000000000001
3,2.1,6.300000000000001
1,2.51,2.51
2,3.36,6.72
2,1.25,2.5
20,0.42,8.4
1,1.45,1.45
2,4.95,9.9
10,1.25,12.5
2,2.51,5.02
12,1.25,15.0
12,1.25,15.0
3,12.75,38.25
1,5.91,5.91
3,2.1,6.300000000000001
4,1.25,5.0
1,2.51,2.51
12,1.25,15.0
12,2.1,25.200000000000003
1,2.95,2.95
3,0.85,2.55
1,5.95,5.95
1,2.95,2.95
1,3.75,3.75
4,1.65,6.6
1,3.45,3.45
6,1.95,11.7
3,1.66,4.9799999999999995
12,1.45,17.4
12,1.95,23.4
10,6.75,67.5
2,2.55,5.1
2,1.65,3.3
6,1.25,7.5
3,2.51,7.529999999999999
12,1.25,15.0
12,1.25,15.0
6,4.95,29.700000000000003
10,1.65,16.5
1,7.62,7.62
-100,1.65,-165.0
5,2.1,10.5
12,2.1,25.200000000000003
1,4.21,4.21
2,0.85,1.7
6,1.25,7.5
1,14.43,14.43
4,1.25,5.0
1,5.95,5.95
-3,1.25,-3.75
2,0.85,1.7
6,2.95,17.700000000000003
6,1.25,7.5
1,1.25,1.25
2,4.95,9.9
5,11.02,55.099999999999994
12,1.25,15.0
5,5.06,25.299999999999997
6,2.1,12.600000000000001
2,0.81,1.62
6,2.95,17.700000000000003
1,7.62,7.62
54,2.51,135.54
3,3.36,10.08
4,5.49,21.96
1,1.95,1.95
1,2.95,2.95
2,1.65,3.3
1,12.75,12.75
2,2.51,5.02
36,0.42,15.12
3,0.85,2.55
5,1.45,7.25
4,3.36,13.44
4,3.95,15.8
3,2.1,6.300000000000001
3,4.95,14.850000000000001
1,5.06,5.06
12,1.28,15.36
12,0.42,5.04
18,2.1,37.800000000000004
3,4.95,14.850000000000001
1,2.51,2.51
1,2.1,2.1
4,4.25,17.0
1,3.95,3.95
144,0.85,122.39999999999999
12,1.25,15.0
1,0.29,0.29
1,0.85,0.85
12,1.25,15.0
6,2.95,17.700000000000003
8,1.66,13.28
6,3.75,22.5
4,0.85,3.4
4,4.95,19.8
4,2.51,10.04
10,1.95,19.5
12,1.25,15.0
1,7.95,7.95
12,1.25,15.0
1,5.91,5.91
1,1.66,1.66
5,1.66,8.299999999999999
3,0.85,2.55
2,0.85,1.7
2,1.25,2.5
1,1.66,1.66
1,1.69,1.69
2,1.66,3.32
1,12.75,12.75
2,1.25,2.5
3,8.47,25.410000000000004
1,1.66,1.66
8,0.85,6.8
6,1.06,6.36
2,7.95,15.9
3,2.95,8.850000000000001
10,2.95,29.5
2,3.36,6.72
1,7.62,7.62
1,8.47,8.47
1,0.0,0.0
1,2.95,2.95
24,2.95,70.80000000000001
8,1.65,13.2
1,2.51,2.51
100,1.65,165.0
1,4.21,4.21
10,5.91,59.1
4,9.95,39.8
1,5.06,5.06
3,8.95,26.849999999999998
36,1.25,45.0
3,0.85,2.55
1,1.25,1.25
12,8.5,102.0
1,3.36,3.36
12,0.42,5.04
3,0.85,2.55
18,5.06,91.08
2,5.91,11.82
1,4.21,4.21
12,4.95,59.400000000000006
-30,0.55,-16.5
1,16.98,16.98
1,4.21,4.21
1,7.62,7.62
1,7.62,7.62
3,1.65,4.949999999999999
-500,2.55,-1275.0
6,0.85,5.1
7,4.21,29.47
6,2.1,12.600000000000001
18,5.06,91.08
12,0.42,5.04
2,1.65,3.3
2,0.85,1.7
1,1.65,1.65
4,2.55,10.2
2,2.51,5.02
1,1.65,1.65
120,0.42,50.4
1,4.21,4.21
36,1.25,45.0
2,2.51,5.02
1,1.66,1.66
3,3.36,10.08
2,2.51,5.02
2,0.95,1.9
1,3.36,3.36
1,0.85,0.85
60,0.42,25.2
12,2.1,25.200000000000003
1,8.47,8.47
1,2.51,2.51
1,4.25,4.25
5,1.95,9.75
12,1.65,19.799999999999997
2,2.51,5.02
50,4.65,232.50000000000003
1,1.25,1.25
1,4.21,4.21
4,3.95,15.8
2,2.95,5.9
24,2.1,50.400000000000006
2,5.06,10.12
1,1.25,1.25
12,1.95,23.4
1,2.51,2.51
4,1.66,6.64
1,0.55,0.55
1,16.13,16.13
48,0.36,17.28
6,2.51,15.059999999999999
5,2.51,12.549999999999999
2,1.25,2.5
1,1.66,1.66
12,1.25,15.0
24,0.42,10.08
4,3.45,13.8
144,0.85,122.39999999999999
4,1.25,5.0
2,1.65,3.3
8,4.21,33.68
-1,12.75,-12.75
24,1.45,34.8
12,1.65,19.799999999999997
16,2.1,33.6
1,0.85,0.85
12,1.49,17.88
3,0.0,0.0
24,0.65,15.600000000000001
2,3.75,7.5
12,1.65,19.799999999999997
2,3.75,7.5
144,2.1,302.40000000000003
3,9.95,29.849999999999998
4,3.75,15.0
1,16.98,16.98
3,5.95,17.85
6,2.55,15.299999999999999
3,0.85,2.55
1,8.47,8.47
20,1.95,39.0
3,2.51,7.529999999999999
24,0.55,13.200000000000001
4,0.65,2.6
1,0.0,0.0
2,0.43,0.86
1,4.95,4.95
24,0.19,4.5600000000000005
25,0.42,10.5
36,2.55,91.8
16,8.47,135.52
1,2.51,2.51
1,5.91,5.91
1,1.66,1.66
2,1.45,2.9
2,1.45,2.9
3,2.51,7.529999999999999
3,2.95,8.850000000000001
1,3.75,3.75
1,3.36,3.36
1,2.51,2.51
2,7.95,15.9
1,2.95,2.95
2,3.36,6.72
1,2.1,2.1
2,6.45,12.9
3,2.1,6.300000000000001
1,1.66,1.66
12,1.25,15.0
5,1.95,9.75
1,0.85,0.85
15,1.65,24.75
1,4.95,4.95
4,4.95,19.8
30,6.75,202.5
8,8.5,68.0
8,2.51,20.08
1,0.85,0.85
4,0.43,1.72
1,0.21,0.21
100,1.65,165.0
-24,0.29,-6.959999999999999
1,4.25,4.25
2,3.75,7.5
2,1.25,2.5
12,1.95,23.4
1,14.43,14.43
1,5.91,5.91
1,1.66,1.66
4,4.25,17.0
12,1.25,15.0
6,1.25,7.5
4,2.51,10.04
1,25.49,25.49
2,2.55,5.1
2,2.51,5.02
1,1.25,1.25
1,25.49,25.49
13,0.85,11.049999999999999
1,1.66,1.66
4,0.85,3.4
6,1.95,11.7
4,4.25,17.0
1,1.45,1.45
1,1.25,1.25
8,2.1,16.8
2,0.85,1.7
1,1.25,1.25
1,1.66,1.66
-1,2.55,-2.55
1,1.66,1.66
1,4.25,4.25
2,1.66,3.32
1,5.06,5.06
24,1.65,39.599999999999994
12,0.85,10.2
28,2.51,70.28
2,2.51,5.02
3,3.36,10.08
1,0.85,0.85
1,7.62,7.62
2,0.65,1.3
6,4.25,25.5
1,1.25,1.25
100,0.72,72.0
8,3.95,31.6
1,2.51,2.51
24,3.39,81.36
12,0.85,10.2
2,2.51,5.02
8,1.66,13.28
1,2.51,2.51
1,6.75,6.75
4,8.47,33.88
12,1.49,17.88
1,2.51,2.51
1,11.87,11.87
1,3.36,3.36
24,0.42,10.08
48,0.65,31.200000000000003
1,5.91,5.91
1,3.75,3.75
1,0.85,0.85
1,4.25,4.25
12,0.85,10.2
7,1.25,8.75
1,0.85,0.85
1,4.21,4.21
2,1.66,3.32
1,2.1,2.1
2,5.95,11.9
1,2.95,2.95
12,1.25,15.0
12,1.65,19.799999999999997
24,0.55,13.200000000000001
1,4.21,4.21
1,1.66,1.66
5,4.21,21.05
2,1.65,3.3
6,2.95,17.700000000000003
6,2.95,17.700000000000003
2,2.51,5.02
1,4.21,4.21
1,3.75,3.75
-1,1.25,-1.25
25,0.42,10.5
4,4.25,17.0
6,3.25,19.5
4,4.25,17.0
1,5.91,5.91
1,14.43,14.43
4,0.85,3.4
6,5.95,35.7
4,3.75,15.0
4,0.85,3.4
1,4.95,4.95
1,1.28,1.28
1,3.75,3.75
1,4.21,4.21
23,2.95,67.85000000000001
2,1.95,3.9
2,1.66,3.32
1,1.95,1.95
7,5.91,41.370000000000005
1,0.29,0.29
-2,7.95,-15.9
2,3.36,6.72
6,2.55,15.299999999999999
6,0.65,3.9000000000000004
4,1.25,5.0
1,1.69,1.69
6,1.25,7.5
1,0.85,0.85
3,4.95,14.850000000000001
2,3.75,7.5
3,3.75,11.25
8,3.39,27.12
5,2.51,12.549999999999999
2,6.75,13.5
1,2.25,2.25
1,3.75,3.75
3,4.95,14.850000000000001
2,8.5,17.0
1,2.1,2.1
2,2.1,4.2
1,0.84,0.84
1,34.0,34.0
2,0.85,1.7
1,5.95,5.95
7,1.66,11.62
5,1.25,6.25
2,2.95,5.9
6,2.95,17.700000000000003
6,2.95,17.700000000000003
1,3.36,3.36
8,0.81,6.48
5,5.91,29.55
4,2.1,8.4
1,4.21,4.21
8,8.5,68.0
2,8.47,16.94
3,2.55,7.6499999999999995
4,2.95,11.8
2,2.51,5.02
-12,2.95,-35.400000000000006
1,1.65,1.65
1,16.13,16.13
4,4.95,19.8
2,3.75,7.5
2,6.37,12.74
1,1.65,1.65
1,14.43,14.43
7,0.85,5.95
10,1.65,16.5
12,1.25,15.0
1,2.51,2.51
10,1.95,19.5
